Timestamp,Open,High,Low,Close,Volume
2022-11-05 00:44:00,21071.0,21094.0,21071.0,21088.0,61.02702406
2022-11-05 00:45:00,21087.0,21090.0,21087.0,21088.0,0.278
2022-11-05 00:46:00,21089.0,21101.0,21089.0,21094.0,0.42855
2022-11-05 00:47:00,21098.0,21098.0,21088.0,21088.0,1.35570273
2022-11-05 00:48:00,21087.0,21087.0,21078.0,21078.0,1.06321297
2022-11-05 00:49:00,21077.0,21079.0,21074.0,21077.0,1.54906937
2022-11-05 00:50:00,21077.0,21084.0,21076.0,21084.0,0.0932536
2022-11-05 00:51:00,21083.0,21093.0,21083.0,21093.0,0.10992
2022-11-05 00:52:00,21100.0,21100.0,21096.0,21096.0,0.03287
2022-11-05 00:53:00,21098.0,21122.0,21098.0,21122.0,2.68552126
2022-11-05 00:54:00,21127.0,21138.0,21127.0,21128.0,0.07853163
2022-11-05 00:55:00,21117.0,21120.0,21113.0,21113.0,2.05956133
2022-11-05 00:56:00,21116.0,21136.0,21115.0,21136.0,1.47428736
2022-11-05 00:57:00,21131.0,21131.0,21127.0,21127.0,1.01007202
2022-11-05 00:58:00,21130.0,21143.0,21130.0,21143.0,1.17571632
2022-11-05 00:59:00,21141.0,21143.0,21134.0,21134.0,9.07366321
2022-11-05 01:00:00,21135.0,21135.0,21128.0,21131.0,0.86515612
2022-11-05 01:01:00,21131.0,21132.0,21122.0,21124.0,1.58449023
2022-11-05 01:02:00,21124.0,21124.0,21118.0,21121.0,5.09471374
2022-11-05 01:03:00,21120.0,21120.0,21113.0,21113.0,0.98393808
2022-11-05 01:04:00,21112.0,21113.0,21097.0,21097.0,3.09552364
2022-11-05 01:05:00,21097.0,21099.0,21095.0,21095.0,0.64342973
2022-11-05 01:06:00,21094.0,21094.0,21079.0,21081.0,3.46078827
2022-11-05 01:07:00,21078.0,21089.0,21078.0,21085.0,0.43814573
2022-11-05 01:08:00,21085.0,21093.0,21084.0,21093.0,2.07959363
2022-11-05 01:09:00,21095.0,21108.0,21088.0,21108.0,2.87768715
2022-11-05 01:10:00,21110.0,21119.0,21110.0,21116.0,1.50370986
2022-11-05 01:11:00,21117.0,21119.0,21117.0,21119.0,1.20197694
2022-11-05 01:12:00,21119.0,21119.0,21116.0,21118.0,0.42445
2022-11-05 01:13:00,21115.0,21115.0,21110.0,21110.0,1.59720232
2022-11-05 01:14:00,21110.0,21110.0,21109.0,21109.0,0.01135
2022-11-05 01:15:00,21113.0,21117.0,21113.0,21117.0,1.38118
2022-11-05 01:16:00,21116.0,21117.0,21110.0,21110.0,2.01774222
2022-11-05 01:17:00,21107.0,21108.0,21106.0,21108.0,1.26415
2022-11-05 01:18:00,21107.0,21108.0,21095.0,21097.0,0.55659
2022-11-05 01:19:00,21096.0,21096.0,21086.0,21095.0,0.14247556
2022-11-05 01:20:00,21098.0,21101.0,21098.0,21100.0,0.55955792
2022-11-05 01:21:00,21098.0,21098.0,21098.0,21098.0,0.12121704
2022-11-05 01:22:00,21101.0,21102.0,21100.0,21101.0,0.7421
2022-11-05 01:23:00,21097.0,21099.0,21097.0,21099.0,1.38788095
2022-11-05 01:24:00,21099.0,21099.0,21094.0,21094.0,2.00078956
2022-11-05 01:25:00,21096.0,21096.0,21093.0,21093.0,0.07006392
2022-11-05 01:26:00,21092.0,21095.0,21091.0,21095.0,0.05811
2022-11-05 01:27:00,21095.0,21097.0,21095.0,21097.0,0.88592
2022-11-05 01:28:00,21104.0,21105.0,21104.0,21104.0,0.95498041
2022-11-05 01:29:00,21105.0,21105.0,21104.0,21105.0,0.83598
2022-11-05 01:30:00,21102.0,21104.0,21102.0,21103.0,1.00673254
2022-11-05 01:31:00,21103.0,21104.0,21103.0,21103.0,0.23567
2022-11-05 01:32:00,21097.0,21097.0,21095.0,21095.0,0.02252
2022-11-05 01:33:00,21095.0,21097.0,21093.0,21095.0,0.10637333
2022-11-05 01:34:00,21095.0,21099.0,21093.0,21097.0,1.11477224
2022-11-05 01:35:00,21100.0,21104.0,21100.0,21104.0,0.56608
2022-11-05 01:36:00,21103.0,21103.0,21102.0,21102.0,1.08733
2022-11-05 01:37:00,21102.0,21106.0,21102.0,21106.0,0.27022899
2022-11-05 01:38:00,21107.0,21107.0,21107.0,21107.0,0.15561
2022-11-05 01:39:00,21106.0,21125.0,21106.0,21125.0,1.19920701
2022-11-05 01:40:00,21123.0,21124.0,21123.0,21124.0,0.72647
2022-11-05 01:41:00,21125.0,21126.0,21125.0,21126.0,0.02691329
2022-11-05 01:42:00,21127.0,21132.0,21127.0,21131.0,0.08308
2022-11-05 01:43:00,21131.0,21131.0,21131.0,21131.0,0.25879229
2022-11-05 01:44:00,21131.0,21136.0,21131.0,21131.0,1.3315454
2022-11-05 01:45:00,21127.0,21127.0,21125.0,21125.0,0.02300705
2022-11-05 01:46:00,21119.0,21120.0,21118.0,21118.0,0.504
2022-11-05 01:47:00,21116.0,21116.0,21114.0,21114.0,0.01422
2022-11-05 01:48:00,21110.0,21110.0,21109.0,21110.0,0.76177197
2022-11-05 01:49:00,21111.0,21113.0,21111.0,21113.0,2.23939845
2022-11-05 01:50:00,21113.0,21122.0,21113.0,21122.0,0.04996
2022-11-05 01:51:00,21121.0,21136.0,21121.0,21134.0,0.13844
2022-11-05 01:52:00,21136.0,21141.0,21136.0,21141.0,0.75398956
2022-11-05 01:53:00,21143.0,21179.0,21143.0,21172.0,16.63716465
2022-11-05 01:54:00,21173.0,21200.0,21173.0,21186.0,9.65739508
2022-11-05 01:55:00,21176.0,21192.0,21174.0,21188.0,4.41552494
2022-11-05 01:56:00,21186.0,21196.0,21186.0,21192.0,1.24336921
2022-11-05 01:57:00,21192.0,21192.0,21172.0,21174.0,0.03164851
2022-11-05 01:58:00,21173.0,21182.0,21172.0,21178.0,0.89694426
2022-11-05 01:59:00,21181.0,21181.0,21176.0,21176.0,0.35108592
2022-11-05 02:00:00,21170.0,21175.0,21170.0,21175.0,0.51390248
2022-11-05 02:01:00,21190.0,21209.0,21190.0,21209.0,4.23699828
2022-11-05 02:02:00,21181.0,21181.0,21162.0,21162.0,0.55301
2022-11-05 02:03:00,21164.0,21170.0,21154.0,21165.0,2.00935727
2022-11-05 02:04:00,21168.0,21168.0,21156.0,21157.0,0.95475574
2022-11-05 02:05:00,21158.0,21160.0,21140.0,21141.0,1.19939029
2022-11-05 02:06:00,21153.0,21154.0,21139.0,21139.0,1.62725
2022-11-05 02:07:00,21140.0,21153.0,21139.0,21153.0,0.30137606
2022-11-05 02:08:00,21155.0,21181.0,21155.0,21181.0,0.0802
2022-11-05 02:09:00,21181.0,21182.0,21175.0,21182.0,0.89354889
2022-11-05 02:10:00,21178.0,21179.0,21178.0,21179.0,0.03868983
2022-11-05 02:11:00,21176.0,21176.0,21173.0,21174.0,0.0553
2022-11-05 02:12:00,21176.0,21177.0,21176.0,21177.0,0.01076
2022-11-05 02:13:00,21176.0,21177.0,21168.0,21168.0,1.33495
2022-11-05 02:14:00,21174.0,21176.0,21174.0,21174.0,1.14415609
2022-11-05 02:15:00,21173.0,21186.0,21173.0,21186.0,0.31409168
2022-11-05 02:16:00,21194.0,21204.0,21193.0,21201.0,0.66001611
2022-11-05 02:17:00,21200.0,21200.0,21186.0,21187.0,0.13046
2022-11-05 02:18:00,21190.0,21190.0,21183.0,21184.0,1.60165
2022-11-05 02:19:00,21184.0,21184.0,21177.0,21179.0,2.00905767
2022-11-05 02:20:00,21177.0,21180.0,21177.0,21180.0,0.83850744
2022-11-05 02:21:00,21179.0,21181.0,21175.0,21179.0,1.3030781
2022-11-05 02:22:00,21179.0,21179.0,21168.0,21169.0,0.93178953
2022-11-05 02:23:00,21169.0,21170.0,21164.0,21164.0,1.02742
2022-11-05 02:24:00,21164.0,21168.0,21163.0,21168.0,0.15369257
2022-11-05 02:25:00,21181.0,21181.0,21180.0,21181.0,0.06592
2022-11-05 02:26:00,21180.0,21180.0,21172.0,21174.0,0.01522516
2022-11-05 02:27:00,21173.0,21174.0,21168.0,21168.0,1.83191785
2022-11-05 02:28:00,21167.0,21168.0,21162.0,21164.0,0.7808097
2022-11-05 02:29:00,21155.0,21155.0,21151.0,21152.0,0.32833
2022-11-05 02:30:00,21158.0,21167.0,21158.0,21166.0,0.86325
2022-11-05 02:31:00,21166.0,21167.0,21161.0,21161.0,0.11472894
2022-11-05 02:32:00,21164.0,21170.0,21164.0,21170.0,0.11111
2022-11-05 02:33:00,21164.0,21169.0,21163.0,21169.0,0.72606
2022-11-05 02:34:00,21169.0,21169.0,21167.0,21167.0,0.16561509
2022-11-05 02:35:00,21165.0,21167.0,21163.0,21167.0,2.09526021
2022-11-05 02:36:00,21176.0,21188.0,21176.0,21187.0,0.28236296
2022-11-05 02:37:00,21183.0,21183.0,21180.0,21182.0,0.13198
2022-11-05 02:38:00,21188.0,21188.0,21187.0,21187.0,1.02564
2022-11-05 02:39:00,21187.0,21189.0,21186.0,21189.0,0.03777
2022-11-05 02:40:00,21186.0,21188.0,21183.0,21186.0,0.76497553
2022-11-05 02:41:00,21189.0,21189.0,21189.0,21189.0,0.19273
2022-11-05 02:42:00,21194.0,21194.0,21191.0,21194.0,0.12517029
2022-11-05 02:43:00,21200.0,21201.0,21194.0,21194.0,0.01853
2022-11-05 02:44:00,21197.0,21201.0,21197.0,21201.0,0.07686
2022-11-05 02:45:00,21198.0,21198.0,21187.0,21192.0,0.08443
2022-11-05 02:46:00,21187.0,21187.0,21182.0,21182.0,0.04847
2022-11-05 02:47:00,21181.0,21181.0,21178.0,21179.0,1.06629
2022-11-05 02:48:00,21177.0,21177.0,21169.0,21169.0,0.14138
2022-11-05 02:49:00,21169.0,21181.0,21169.0,21172.0,1.15865847
2022-11-05 02:50:00,21171.0,21178.0,21171.0,21177.0,2.26155327
2022-11-05 02:51:00,21177.0,21186.0,21177.0,21181.0,0.80733721
2022-11-05 02:52:00,21173.0,21182.0,21173.0,21182.0,1.8718689
2022-11-05 02:53:00,21184.0,21197.0,21184.0,21190.0,0.79485684
2022-11-05 02:54:00,21193.0,21193.0,21191.0,21191.0,0.95247181
2022-11-05 02:55:00,21187.0,21191.0,21182.0,21182.0,0.05661274
2022-11-05 02:56:00,21180.0,21194.0,21180.0,21194.0,0.04570622
2022-11-05 02:57:00,21193.0,21193.0,21188.0,21188.0,0.01537
2022-11-05 02:58:00,21187.0,21187.0,21180.0,21180.0,0.18662652
2022-11-05 02:59:00,21180.0,21183.0,21177.0,21177.0,0.01984
2022-11-05 03:00:00,21178.0,21195.0,21175.0,21195.0,0.09929592
2022-11-05 03:01:00,21195.0,21195.0,21191.0,21192.0,0.06609763
2022-11-05 03:02:00,21192.0,21192.0,21179.0,21179.0,0.52682
2022-11-05 03:03:00,21179.0,21179.0,21176.0,21178.0,0.02819813
2022-11-05 03:04:00,21186.0,21187.0,21185.0,21187.0,0.78962
2022-11-05 03:05:00,21190.0,21210.0,21190.0,21202.0,3.6930855
2022-11-05 03:06:00,21202.0,21205.0,21202.0,21204.0,1.42013
2022-11-05 03:07:00,21197.0,21197.0,21185.0,21185.0,0.03406499
2022-11-05 03:08:00,21185.0,21194.0,21185.0,21194.0,0.04169771
2022-11-05 03:09:00,21194.0,21194.0,21186.0,21186.0,0.01018
2022-11-05 03:10:00,21185.0,21189.0,21185.0,21185.0,0.87443
2022-11-05 03:11:00,21180.0,21184.0,21179.0,21179.0,0.28481
2022-11-05 03:12:00,21175.0,21178.0,21174.0,21176.0,1.40391087
2022-11-05 03:13:00,21176.0,21177.0,21169.0,21169.0,1.09542602
2022-11-05 03:14:00,21160.0,21160.0,21144.0,21144.0,0.26282183
2022-11-05 03:15:00,21152.0,21162.0,21152.0,21162.0,0.25796687
2022-11-05 03:16:00,21160.0,21160.0,21160.0,21160.0,0.51462
2022-11-05 03:17:00,21156.0,21156.0,21148.0,21150.0,0.03996
2022-11-05 03:18:00,21157.0,21162.0,21154.0,21154.0,1.78473617
2022-11-05 03:19:00,21154.0,21154.0,21149.0,21153.0,0.69024436
2022-11-05 03:20:00,21155.0,21168.0,21155.0,21168.0,6.00041004
2022-11-05 03:21:00,21165.0,21169.0,21165.0,21169.0,0.0467791
2022-11-05 03:22:00,21164.0,21164.0,21161.0,21164.0,0.81646058
2022-11-05 03:23:00,21163.0,21163.0,21162.0,21162.0,0.01643
2022-11-05 03:24:00,21160.0,21160.0,21160.0,21160.0,0.0149
2022-11-05 03:25:00,21167.0,21167.0,21158.0,21159.0,0.54092
2022-11-05 03:26:00,21159.0,21167.0,21159.0,21164.0,0.1241438
2022-11-05 03:27:00,21172.0,21172.0,21168.0,21171.0,0.10440342
2022-11-05 03:28:00,21173.0,21175.0,21173.0,21175.0,0.70964
2022-11-05 03:29:00,21175.0,21175.0,21175.0,21175.0,0.28615319
2022-11-05 03:30:00,21178.0,21179.0,21173.0,21175.0,0.62408
2022-11-05 03:31:00,21174.0,21175.0,21169.0,21171.0,1.57942155
2022-11-05 03:32:00,21174.0,21174.0,21167.0,21167.0,4.16363935
2022-11-05 03:33:00,21166.0,21166.0,21159.0,21163.0,1.01437
2022-11-05 03:34:00,21170.0,21171.0,21170.0,21171.0,0.03861
2022-11-05 03:35:00,21170.0,21171.0,21170.0,21170.0,1.79517818
2022-11-05 03:36:00,21169.0,21172.0,21164.0,21172.0,0.47441932
2022-11-05 03:37:00,21170.0,21170.0,21159.0,21159.0,0.12351
2022-11-05 03:38:00,21159.0,21160.0,21153.0,21156.0,0.66078339
2022-11-05 03:39:00,21158.0,21158.0,21140.0,21140.0,1.12439548
2022-11-05 03:40:00,21142.0,21145.0,21139.0,21143.0,4.38424237
2022-11-05 03:41:00,21145.0,21151.0,21145.0,21148.0,0.30927
2022-11-05 03:42:00,21148.0,21148.0,21146.0,21148.0,0.02517
2022-11-05 03:43:00,21146.0,21147.0,21146.0,21147.0,0.01255
2022-11-05 03:44:00,21144.0,21147.0,21141.0,21141.0,0.77662
2022-11-05 03:45:00,21147.0,21157.0,21147.0,21157.0,0.38277
2022-11-05 03:46:00,21155.0,21157.0,21155.0,21157.0,0.532914
2022-11-05 03:47:00,21155.0,21156.0,21155.0,21156.0,0.02527
2022-11-05 03:48:00,21154.0,21155.0,21154.0,21155.0,0.52249
2022-11-05 03:49:00,21155.0,21159.0,21155.0,21155.0,0.09103
2022-11-05 03:50:00,21153.0,21160.0,21153.0,21158.0,0.6548498
2022-11-05 03:51:00,21160.0,21160.0,21157.0,21160.0,0.05551913
2022-11-05 03:52:00,21160.0,21160.0,21158.0,21158.0,1.35357
2022-11-05 03:53:00,21158.0,21159.0,21158.0,21159.0,0.13740012
2022-11-05 03:54:00,21159.0,21159.0,21153.0,21158.0,0.53366
2022-11-05 03:55:00,21158.0,21159.0,21151.0,21154.0,0.21181965
2022-11-05 03:56:00,21153.0,21158.0,21153.0,21158.0,0.05358314
2022-11-05 03:57:00,21157.0,21157.0,21153.0,21153.0,0.10905917
2022-11-05 03:58:00,21154.0,21154.0,21149.0,21149.0,0.31902901
2022-11-05 03:59:00,21149.0,21153.0,21149.0,21153.0,0.11758
2022-11-05 04:00:00,21152.0,21157.0,21152.0,21157.0,0.03548775
2022-11-05 04:01:00,21164.0,21167.0,21164.0,21167.0,0.01873512
2022-11-05 04:02:00,21171.0,21194.0,21169.0,21194.0,0.06090248
2022-11-05 04:03:00,21198.0,21198.0,21159.0,21159.0,0.28244859
2022-11-05 04:04:00,21159.0,21161.0,21140.0,21140.0,1.16756548
2022-11-05 04:05:00,21136.0,21149.0,21136.0,21140.0,0.06792668
2022-11-05 04:06:00,21139.0,21139.0,21113.0,21113.0,1.80456531
2022-11-05 04:07:00,21118.0,21121.0,21117.0,21121.0,0.12956968
2022-11-05 04:08:00,21121.0,21121.0,21106.0,21108.0,0.29030996
2022-11-05 04:09:00,21109.0,21109.0,21105.0,21105.0,0.35566384
2022-11-05 04:10:00,21101.0,21128.0,21101.0,21128.0,1.12318082
2022-11-05 04:11:00,21128.0,21128.0,21126.0,21126.0,0.01357
2022-11-05 04:12:00,21116.0,21116.0,21105.0,21109.0,0.21583
2022-11-05 04:13:00,21104.0,21104.0,21100.0,21100.0,0.02628
2022-11-05 04:14:00,21101.0,21101.0,21089.0,21090.0,0.0654948
2022-11-05 04:15:00,21091.0,21105.0,21090.0,21105.0,0.04597461
2022-11-05 04:16:00,21105.0,21115.0,21104.0,21111.0,0.08379899
2022-11-05 04:17:00,21113.0,21113.0,21101.0,21109.0,1.81674193
2022-11-05 04:18:00,21111.0,21120.0,21111.0,21116.0,0.672659
2022-11-05 04:19:00,21122.0,21122.0,21119.0,21119.0,1.89228346
2022-11-05 04:20:00,21123.0,21123.0,21116.0,21118.0,3.57237465
2022-11-05 04:21:00,21118.0,21123.0,21118.0,21123.0,0.43739211
2022-11-05 04:22:00,21123.0,21123.0,21114.0,21118.0,0.33483844
2022-11-05 04:23:00,21118.0,21118.0,21113.0,21114.0,0.10895281
2022-11-05 04:24:00,21114.0,21119.0,21113.0,21113.0,0.08968834
2022-11-05 04:25:00,21112.0,21112.0,21104.0,21104.0,0.15225999
2022-11-05 04:26:00,21112.0,21112.0,21107.0,21112.0,0.01019145
2022-11-05 04:27:00,21112.0,21127.0,21112.0,21124.0,0.71219568
2022-11-05 04:28:00,21127.0,21133.0,21126.0,21133.0,0.00733
2022-11-05 04:29:00,21133.0,21133.0,21129.0,21129.0,0.87006879
2022-11-05 04:30:00,21131.0,21131.0,21131.0,21131.0,0.11591
2022-11-05 04:31:00,21130.0,21131.0,21120.0,21131.0,0.43260573
2022-11-05 04:32:00,21131.0,21131.0,21131.0,21131.0,0.0761
2022-11-05 04:33:00,21142.0,21142.0,21141.0,21141.0,0.01667108
2022-11-05 04:34:00,21141.0,21162.0,21141.0,21162.0,0.30466324
2022-11-05 04:35:00,21159.0,21163.0,21159.0,21163.0,0.02122
2022-11-05 04:36:00,21162.0,21177.0,21162.0,21171.0,3.21847802
2022-11-05 04:37:00,21175.0,21194.0,21175.0,21194.0,0.73465911
2022-11-05 04:38:00,21192.0,21254.0,21192.0,21254.0,27.88294775
2022-11-05 04:39:00,21253.0,21253.0,21230.0,21243.0,8.12724039
2022-11-05 04:40:00,21251.0,21383.0,21246.0,21345.0,53.09591978
2022-11-05 04:41:00,21350.0,21410.0,21350.0,21361.0,14.36058947
2022-11-05 04:42:00,21350.0,21373.0,21343.0,21343.0,0.72571399
2022-11-05 04:43:00,21344.0,21361.0,21335.0,21357.0,1.85640628
2022-11-05 04:44:00,21369.0,21383.0,21365.0,21365.0,0.50872123
2022-11-05 04:45:00,21375.0,21444.0,21375.0,21412.0,12.15294787
2022-11-05 04:46:00,21403.0,21416.0,21390.0,21400.0,8.58336014
2022-11-05 04:47:00,21401.0,21421.0,21395.0,21415.0,1.29450489
2022-11-05 04:48:00,21415.0,21415.0,21384.0,21384.0,2.02574659
2022-11-05 04:49:00,21383.0,21392.0,21379.0,21379.0,1.22953161
2022-11-05 04:50:00,21376.0,21400.0,21373.0,21392.0,3.26692289
2022-11-05 04:51:00,21388.0,21394.0,21377.0,21380.0,3.63466753
2022-11-05 04:52:00,21383.0,21384.0,21382.0,21384.0,1.20079567
2022-11-05 04:53:00,21382.0,21382.0,21373.0,21375.0,0.06554155
2022-11-05 04:54:00,21376.0,21384.0,21376.0,21384.0,0.61116
2022-11-05 04:55:00,21383.0,21404.0,21379.0,21401.0,0.54703
2022-11-05 04:56:00,21408.0,21413.0,21405.0,21405.0,2.02564846
2022-11-05 04:57:00,21404.0,21408.0,21397.0,21399.0,1.82713284
2022-11-05 04:58:00,21404.0,21437.0,21404.0,21436.0,0.8744522
2022-11-05 04:59:00,21416.0,21438.0,21416.0,21438.0,1.14317837
2022-11-05 05:00:00,21438.0,21438.0,21418.0,21418.0,0.83603419
2022-11-05 05:01:00,21417.0,21420.0,21406.0,21413.0,0.89850805
2022-11-05 05:02:00,21418.0,21418.0,21409.0,21414.0,1.03629519
2022-11-05 05:03:00,21402.0,21406.0,21398.0,21406.0,4.10755284
2022-11-05 05:04:00,21404.0,21412.0,21374.0,21374.0,3.73761597
2022-11-05 05:05:00,21391.0,21391.0,21345.0,21346.0,2.08303456
2022-11-05 05:06:00,21355.0,21355.0,21337.0,21341.0,2.25208765
2022-11-05 05:07:00,21350.0,21357.0,21346.0,21346.0,0.15434007
2022-11-05 05:08:00,21337.0,21346.0,21335.0,21346.0,0.01618302
2022-11-05 05:09:00,21347.0,21347.0,21344.0,21344.0,0.33620066
2022-11-05 05:10:00,21346.0,21362.0,21344.0,21362.0,0.14079495
2022-11-05 05:11:00,21362.0,21372.0,21362.0,21365.0,0.9428104
2022-11-05 05:12:00,21356.0,21356.0,21346.0,21349.0,0.82050263
2022-11-05 05:13:00,21348.0,21360.0,21348.0,21352.0,0.44043386
2022-11-05 05:14:00,21357.0,21357.0,21352.0,21352.0,0.06676298
2022-11-05 05:15:00,21350.0,21350.0,21348.0,21348.0,0.04041883
2022-11-05 05:16:00,21346.0,21346.0,21341.0,21341.0,0.67852616
2022-11-05 05:17:00,21348.0,21355.0,21348.0,21351.0,0.05918803
2022-11-05 05:18:00,21348.0,21348.0,21323.0,21323.0,0.30720277
2022-11-05 05:19:00,21326.0,21337.0,21325.0,21327.0,0.30124114
2022-11-05 05:20:00,21333.0,21333.0,21330.0,21333.0,0.58895
2022-11-05 05:21:00,21341.0,21341.0,21335.0,21335.0,1.44733473
2022-11-05 05:22:00,21338.0,21338.0,21329.0,21332.0,0.44788338
2022-11-05 05:23:00,21337.0,21337.0,21336.0,21336.0,0.04377193
2022-11-05 05:24:00,21336.0,21340.0,21334.0,21335.0,0.11810762
2022-11-05 05:25:00,21332.0,21333.0,21329.0,21333.0,0.03319798
2022-11-05 05:26:00,21335.0,21346.0,21334.0,21346.0,0.17321067
2022-11-05 05:27:00,21355.0,21359.0,21349.0,21349.0,0.02827246
2022-11-05 05:28:00,21355.0,21355.0,21355.0,21355.0,0.00407
2022-11-05 05:29:00,21353.0,21361.0,21353.0,21361.0,0.82949
2022-11-05 05:30:00,21385.0,21385.0,21375.0,21375.0,1.43821309
2022-11-05 05:31:00,21375.0,21376.0,21364.0,21364.0,0.78603
2022-11-05 05:32:00,21358.0,21358.0,21349.0,21349.0,1.3430013
2022-11-05 05:33:00,21349.0,21354.0,21349.0,21354.0,0.03158
2022-11-05 05:34:00,21360.0,21360.0,21357.0,21359.0,0.27906377
2022-11-05 05:35:00,21371.0,21377.0,21371.0,21377.0,0.04226
2022-11-05 05:36:00,21375.0,21375.0,21364.0,21364.0,0.64271
2022-11-05 05:37:00,21364.0,21364.0,21357.0,21357.0,0.32805152
2022-11-05 05:38:00,21363.0,21365.0,21359.0,21359.0,0.02730526
2022-11-05 05:39:00,21355.0,21355.0,21353.0,21354.0,0.47707851
2022-11-05 05:40:00,21357.0,21361.0,21348.0,21348.0,0.0955304
2022-11-05 05:41:00,21348.0,21348.0,21347.0,21347.0,0.05329863
2022-11-05 05:42:00,21342.0,21344.0,21342.0,21344.0,0.12161
2022-11-05 05:43:00,21340.0,21346.0,21339.0,21346.0,0.07186
2022-11-05 05:44:00,21345.0,21345.0,21339.0,21341.0,0.0720148
2022-11-05 05:45:00,21343.0,21343.0,21339.0,21340.0,0.02384502
2022-11-05 05:46:00,21342.0,21358.0,21342.0,21358.0,0.6258647
2022-11-05 05:47:00,21361.0,21363.0,21361.0,21361.0,0.04094344
2022-11-05 05:48:00,21359.0,21359.0,21354.0,21358.0,0.01856855
2022-11-05 05:49:00,21357.0,21357.0,21353.0,21356.0,0.39534473
2022-11-05 05:50:00,21361.0,21364.0,21361.0,21363.0,0.01845
2022-11-05 05:51:00,21361.0,21365.0,21361.0,21364.0,0.04152
2022-11-05 05:52:00,21376.0,21383.0,21367.0,21368.0,0.97638282
2022-11-05 05:53:00,21375.0,21375.0,21371.0,21372.0,0.02713439
2022-11-05 05:54:00,21372.0,21372.0,21366.0,21366.0,0.20904
2022-11-05 05:55:00,21366.0,21366.0,21362.0,21362.0,0.15471111
2022-11-05 05:56:00,21362.0,21369.0,21362.0,21369.0,0.09846747
2022-11-05 05:57:00,21375.0,21380.0,21372.0,21372.0,0.80509797
2022-11-05 05:58:00,21365.0,21365.0,21364.0,21364.0,0.01823
2022-11-05 05:59:00,21367.0,21367.0,21363.0,21363.0,0.01608838
